계약번호,판매업체,구매업체,제품구분,배터리종류,계약수량(단위당),개당가격,지급형태,총계약금액,계약보증금,계약일,총지급일
20240313004,고려아연㈜ 온산제련소,주식회사 인터맥,중고배터리,쏘울,14,"₩976,074",일시,"₩13,665,036","₩1,506,042",2024-03-13,2024-04-20
20251231161,한국환경공단,신오케미칼(주)안성공장,폐배터리(재활용),쏘울,2,"₩250,000",일시,"₩500,000","₩25,000",2025-12-31,2024-10-31
20240510001,(주) 포엔,주식회사 시너지,중고배터리,BlueOn,13,"₩3,375,954",일시,"₩43,887,402","₩5,560,863",2024-05-10,2024-05-21
20231007001,(주)에이프로,(주)비엠테크,중고배터리,니로,20,"₩11,187,824",일시,"₩223,756,480","₩31,457,555",2023-10-07,2023-11-20
20251001001,성일하이텍(주),주식회사 이브이씨씨,중고배터리,트위지,19,"₩8,346,742",분할,"₩158,588,098","₩14,315,446",2025-10-01,2025-11-08
20241003001,주식회사 인터맥,(재) 경북하이브리드부품연구원,중고배터리,레이,20,"₩5,522,499",일시,"₩110,449,980","₩13,842,509",2024-10-03,2024-10-11
20240128002,고려아연㈜ 온산제련소,한국배터리산업협회,중고배터리,D2,17,"₩520,528",일시,"₩8,848,976","₩1,020,976",2024-01-28,2024-03-04
20251231162,한국환경공단,주식회사 알오씨오토시스템,폐배터리(재사용),SM3,2,"₩574,495",일시,"₩1,148,990","₩57,450",2025-12-31,2025-03-14
20251231163,한국환경공단,주식회사 이알,폐배터리(재사용),트위지,2,"₩110,000",일시,"₩220,000","₩11,000",2025-12-31,2023-11-23
20240805001,(주)지에스원,(재) 경북하이브리드부품연구원,중고배터리,아이오닉,12,"₩12,658,788",선급+잔금,"₩151,905,456","₩20,180,495",2024-08-05,2024-08-30
20251231164,한국환경공단,주식회사이투지,폐배터리(재사용),기타,8,"₩2,423,762",일시,"₩19,390,099","₩969,505",2025-12-31,2023-08-29
20240428001,성일하이텍(주),우성연합주식회사,중고배터리,아이오닉,16,"₩343,594",일시,"₩5,497,504","₩456,498",2024-04-28,2024-06-10
20241124001,신오케미칼(주) 안성공장,쌍용직업전문학교,중고배터리,아이오닉,14,"₩11,809,725",후불,"₩165,336,150","₩20,175,734",2024-11-24,2024-12-06
20251231165,한국환경공단,한국전지산업협회,폐배터리(재사용),코나,4,"₩2,454,000",일시,"₩9,816,000","₩490,800",2025-12-31,2023-01-04
20240615001,(주)에이텍모빌리티,우성연합주식회사,중고배터리,CEVO,5,"₩18,200,000",일시,"₩91,000,000","₩12,919,831",2024-06-15,2024-07-21
20250505002,(주)에이텍모빌리티,한국화재보험협회 부설 방재시험연구원,중고배터리,SM3,16,"₩3,391,840",분할,"₩54,269,440","₩5,904,403",2025-05-05,2025-05-12
20240214001,성일하이텍(주),원광전력(주),중고배터리,아이오닉,8,"₩6,384,696",분할,"₩51,077,568","₩4,574,583",2024-02-14,2024-03-26
20251231166,한국환경공단,(주)다원화학,폐배터리(재활용),SM3,1,"₩450,000",일시,"₩450,000","₩22,500",2025-12-31,2022-11-03
20251231167,한국환경공단,우성연합주식회사,폐배터리(재사용),코나,1,"₩2,200,000",일시,"₩2,200,000","₩110,000",2025-12-31,2025-03-07
20241011002,한국전지산업협회,(주)엠텍정보기술,중고배터리,레이,17,"₩827,146",일시,"₩14,061,482","₩1,097,262",2024-10-11,2024-11-21
20240110001,㈜ 에코비트프리텍,하나기술,중고배터리,코나,9,"₩14,274,213",분할,"₩128,467,917","₩13,466,971",2024-01-10,2024-02-16
20251231168,한국환경공단,(주)씨알메탈,폐배터리(재활용),레이,4,"₩384,000",일시,"₩1,536,000","₩76,800",2025-12-31,2023-10-06
20240320002,한국환경공단,주식회사 알디솔루션,폐배터리(재활용),아이오닉,3,"₩301,000",일시,"₩903,000","₩45,150",2024-03-25,2024-04-05
20250710001,성일하이텍(주),원광전력(주),중고배터리,봉고3,2,"₩6,886,626",일시,"₩13,773,252","₩1,868,587",2025-07-10,2025-07-26
20250313002,고려아연㈜ 온산제련소,(주)엠텍정보기술,중고배터리,코나,8,"₩13,539,221",일시,"₩108,313,768","₩11,150,049",2025-03-13,2025-04-06
20251231169,한국환경공단,태형산업,폐배터리(재사용),아이오닉,5,"₩377,960",일시,"₩1,889,800","₩94,490",2025-12-31,2025-01-06
20240214007,에스쓰리알,(주) 어스텍,중고배터리,BlueOn,16,"₩702,293",분할,"₩11,236,688","₩1,137,662",2024-02-14,2024-03-05
20251231170,한국환경공단,(주)민테크,폐배터리(재사용),쏘울,2,"₩3,204,500",일시,"₩6,409,000","₩320,450",2025-12-31,2025-01-02
20240909006,한국환경공단,성일하이텍(주),폐배터리(재활용),포터,1,"₩553,889",일시,"₩553,889","₩27,694",2024-09-11,2024-09-27
20250317002,(주)에이텍모빌리티,주식회사 비텍스,중고배터리,코나,19,"₩4,825,233",일시,"₩91,679,427","₩10,658,933",2025-03-17,2025-04-10
20250728001,(주) 다원화학,사단법인 한국전기차리빌딩협회,중고배터리,피스,8,"₩18,200,000",일시,"₩145,600,000","₩11,619,286",2025-07-28,2025-08-24
20240320001,(주) 비에이에너지,(주) 아이윈,중고배터리,레이,16,"₩705,952",분할,"₩11,295,232","₩1,206,706",2024-03-20,2024-04-06
20251231171,한국환경공단,(주)어스앤배터리,폐배터리,아이오닉,1,"₩1,503,000",일시,"₩1,503,000","₩75,150",2025-12-31,2022-09-13
20251213001,인선모터스 주식회사,(주)엠텍정보기술,중고배터리,쏘울,8,"₩18,200,000",일시,"₩145,600,000","₩13,390,997",2025-12-13,2025-12-24
20250416001,(주)비젼알앤이,(주) 어스텍,중고배터리,니로,9,"₩7,237,885",분할,"₩65,140,965","₩6,031,033",2025-04-16,2025-05-01
20251231172,한국환경공단,성일하이텍(주),폐배터리(재활용),아이오닉,4,"₩362,175",일시,"₩1,448,700","₩72,435",2025-12-31,2023-04-07
20250418001,아이에스동서,태형산업,중고배터리,D2,18,"₩523,314",일시,"₩9,419,652","₩1,328,579",2025. 4. 2,2025-05-31
20251231173,한국환경공단,주식회사 알디솔루션,폐배터리(재활용),볼트,11,"₩1,562,727",일시,"₩17,190,000","₩859,500",2025-12-31,2023-10-06
20240209002,인선모터스 주식회사,굿바이카(주),중고배터리,아이오닉,14,"₩11,404,891",분할,"₩159,668,474","₩19,756,127",2024-02-09,2024-03-11
20241009001,(주)에이프로,고려아연㈜ 온산제련소,중고배터리,아이오닉,20,"₩439,224",분할,"₩8,784,480","₩904,635",2024-10-09,2024-11-12
20250723001,(주)에이프로,에너지머티리얼즈 주식회사,중고배터리,니로,4,"₩11,479,152",후불,"₩45,916,608","₩3,817,704",2025-07-23,2025-08-22
20230728002,(주) 비에이에너지,(주)엠텍정보기술,중고배터리,아이오닉,14,"₩6,629,713",선급+잔금,"₩92,815,982","₩10,762,037",2023-07-28,2023-08-06
20240709001,사) 울산산업기술인력양성협회,(주) 다원화학,중고배터리,레이,4,"₩772,741",분할,"₩3,090,964","₩438,369",2024-07-09,2024-08-16
20231220001,(주) 인지이솔루션,한국전지산업협회,중고배터리,리프,12,"₩5,551,453",일시,"₩66,617,436","₩8,704,359",2023-12-20,2024-01-12
20250619001,(주) 민테크,주식회사 시너지,중고배터리,SM3,16,"₩399,314",일시,"₩6,389,024","₩648,278",2025-06-19,2025-08-03
20231129001,인선모터스 주식회사,태형리싸이클링,중고배터리,SM3,17,"₩365,556",후불,"₩6,214,452","₩471,228",2023-11-29,2023-12-08
20240523002,주식회사 피엠그로우,한국전지산업협회,중고배터리,쏘울,16,"₩8,328,595",후불,"₩133,257,520","₩11,966,956",2024-05-23,2024-06-28
20251231174,한국환경공단,한국배터리산업협회,폐배터리(재사용),포터,2,"₩2,756,500",일시,"₩5,513,000","₩275,650",2025-12-31,2023-12-12
20250110001,아이에스동서,에너지머티리얼즈 주식회사,중고배터리,레이,11,"₩6,675,594",일시,"₩73,431,534","₩7,658,924",2025-01-10,2025-01-24
20251231175,한국환경공단,원광전력(주),폐배터리,아이오닉,3,"₩753,333",분할,"₩2,260,000","₩113,000",2025-12-31,2022-05-31
20240924001,(재) 경북하이브리드부품연구원,신오케미칼(주) 안성공장,중고배터리,SM3,19,"₩10,662,767",분할,"₩202,592,573","₩17,868,018",2024-09-24,2024-10-05
20251231176,한국환경공단,사단법인 한국전기차리빌딩협회,폐배터리,아이오닉,1,"₩750,000",일시,"₩750,000","₩37,500",2025-12-31,2022-04-20
20250313004,주식회사디아이씨,주식회사 알디솔루션,중고배터리,니로,13,"₩8,521,318",선급+잔금,"₩110,777,134","₩7,979,602",2025-03-13,2025-04-03
20231009001,성일하이텍(주),쌍용직업전문학교,중고배터리,코나,9,"₩4,552,297",일시,"₩40,970,673","₩5,437,780",2023-10-09,2023-11-17
20251231001,에스쓰리알,주식회사 삼호인넷,중고배터리,레이,9,"₩327,747",분할,"₩2,949,723","₩281,076",2025-12-31,2026-01-25
20240416001,(주) 비에이에너지,주식회사 피엠그로우,중고배터리,포터,10,"₩7,376,098",일시,"₩73,760,980","₩7,284,023",2024-04-16,2024-05-04
20251231177,한국환경공단,주식회사 시너지,폐배터리,아이오닉,1,"₩1,984,100",일시,"₩1,984,100","₩99,205",2025-12-31,2023-02-10
20250121001,(주) 아이윈,한국화재보험협회 부설 방재시험연구원,중고배터리,다니고,9,"₩3,269,959",분할,"₩29,429,631","₩2,671,387",2025-01-21,2025-02-09
20251224001,인선모터스 주식회사,에너지머티리얼즈 주식회사,중고배터리,쏘울,5,"₩2,604,096",일시,"₩13,020,480","₩976,213",2025-12-24,2026-01-26
20241018001,성일하이텍(주),㈜ 이알,중고배터리,코나,13,"₩7,240,150",일시,"₩94,121,950","₩7,586,453",2024-10-18,2024-11-23
20251231178,한국환경공단,㈜퀀텀솔루션,폐배터리,니로,1,"₩5,748,505",일시,"₩5,748,505","₩287,426",2025-12-31,2023-04-27
20251231179,한국환경공단,태형산업,폐배터리(재사용),SM3,3,"₩82,667",일시,"₩248,000","₩12,400",2025-12-31,2025-04-08
20251027001,인선모터스 주식회사,주식회사 인터맥,중고배터리,BlueOn,11,"₩10,101,872",분할,"₩111,120,592","₩11,634,140",2025-10-27,2025-12-04
20240317001,(주) 비에이에너지,(주) 다원화학,중고배터리,봉고3,5,"₩13,817,584",분할,"₩69,087,920","₩6,795,850",2024-03-17,2024-04-23
20251231180,한국환경공단,성일하이텍(주),폐배터리(재사용),레이,47,"₩46,528",일시,"₩2,186,822","₩109,341",2025-12-31,2025-03-06
20251231181,한국환경공단,주식회사이투지,폐배터리(재사용),니로,4,"₩4,487,669",일시,"₩17,950,677","₩897,534",2025-12-31,2023-11-28
20241207002,인선모터스 주식회사,㈜ 에이치엔티,중고배터리,포터,11,"₩7,419,749",분할,"₩81,617,239","₩11,135,267",2024-12-07,2025-01-07
20240126001,아이에스동서,한국전지연구조합,중고배터리,니로,7,"₩2,939,852",선급+잔금,"₩20,578,964","₩2,223,859",2024-01-26,2024-03-02
20251231182,(재)제주테크노파크,(주)엔에이치리사이텍컴퍼니,폐배터리(재활용),D2,91,"₩84,115",일시,"₩7,654,500","₩382,725",2025-12-31,2025-05-07
20251231183,한국환경공단,(주)솔라라이트,폐배터리(재활용),볼트,3,"₩1,433,333",일시,"₩4,300,000","₩215,000",2025-12-31,2023-04-06
20240208001,성일하이텍(주),한국화재보험협회 부설 방재시험연구원,중고배터리,볼트,4,"₩11,763,888",일시,"₩47,055,552","₩3,910,752",2024-02-08,2024-03-18
20250507001,태형산업,(주)지에스원,중고배터리,코나,13,"₩8,504,827",일시,"₩110,562,751","₩10,738,763",2025-05-07,2025-05-13
20250614001,(주)에이텍모빌리티,사) 울산산업기술인력양성협회,중고배터리,포터,14,"₩4,391,007",일시,"₩61,474,098","₩8,875,877",2025-06-14,2025-07-05
20240909005,한국환경공단,신오케미칼(주)안성공장,폐배터리(재활용),코나,1,"₩576,000",일시,"₩576,000","₩28,800",2024-09-11,2024-09-27
20251231184,한국환경공단,(주)솔라라이트,폐배터리(재활용),레이,22,"₩474,091",일시,"₩10,430,000","₩521,500",2025-12-31,2023-06-22
20250331001,한국전지산업협회,(주) 금일,중고배터리,리프,18,"₩4,626,318",일시,"₩83,273,724","₩8,859,349",2025-03-31,2025-05-13
20240721001,(주)비젼알앤이,주식회사디아이씨,중고배터리,레이,11,"₩869,712",일시,"₩9,566,832","₩1,296,988",2024-07-21,2024-08-14
20251231185,한국환경공단,(주)민테크,폐배터리,레이,1,"₩500,000",일시,"₩500,000","₩25,000",2025-12-31,2023-04-07
20240527001,인선모터스 주식회사,(주) 금일,중고배터리,볼트,7,"₩2,772,986",일시,"₩19,410,902","₩2,639,823",2024-05-27,2024-07-07
20250524002,성일하이텍(주),신오케미칼(주) 안성공장,중고배터리,봉고3,8,"₩1,323,361",일시,"₩10,586,888","₩1,187,603",2025-05-24,2025-06-30
20251231186,한국환경공단,(주)솔라라이트,폐배터리(재사용),볼트,6,"₩525,000",일시,"₩3,150,000","₩157,500",2025-12-31,2025-05-14
20240821003,(주)에이텍모빌리티,주식회사 레플러스,중고배터리,코나,19,"₩10,656,896",일시,"₩202,481,024","₩16,692,094",2024-08-21,2024-09-19
20241218002,고려아연㈜ 온산제련소,태형산업,중고배터리,피스,7,"₩11,740,847",일시,"₩82,185,929","₩6,488,532",2024-12-18,2024-12-31
20240807002,(주)에이프로,(주) 어스텍,중고배터리,리프,3,"₩5,493,195",일시,"₩16,479,585","₩2,184,757",2024-08-07,2024-09-04
20250313004,주식회사디아이씨,주식회사 알디솔루션,중고배터리,CEVO,3,"₩2,943,380",선급+잔금,"₩8,830,140","₩771,854",2025-03-13,2025-04-03
20250505001,(주) 비에이에너지,주식회사이투지,중고배터리,기타,16,"₩3,051,329",일시,"₩48,821,264","₩5,179,175",2025-05-05,2025-05-29
20230130001,(주)에이프로,(주) 어스텍,중고배터리,SM3,8,"₩1,057,120",일시,"₩8,456,960","₩758,197",2023-01-30,2023-03-03
20231226001,(주)에이프로,(주) 아이윈,중고배터리,CEVO,7,"₩862,170",일시,"₩6,035,190","₩436,346",2023-12-26,2024-02-06
20251231187,한국환경공단,한국전지산업협회,폐배터리,코나,1,"₩3,400,000",분할,"₩3,400,000","₩170,000",2025-12-31,2022-05-20
20250614001,(주)에이텍모빌리티,사) 울산산업기술인력양성협회,중고배터리,니로,19,"₩3,994,094",일시,"₩75,887,786","₩10,064,653",2025-06-14,2025-07-05
20251231188,한국환경공단,(주)어스앤배터리,폐배터리,SM3,4,"₩1,503,000",일시,"₩6,012,000","₩300,600",2025-12-31,2022-09-13
20250128001,(주)에이프로,주식회사 에바싸이클,중고배터리,SM3,1,"₩674,395",선급+잔금,"₩674,395","₩59,069",2025-01-28,2025-03-09
20240114001,부경테크,(주) 비에이에너지,중고배터리,코나,7,"₩6,286,268",후불,"₩44,003,876","₩4,735,853",2024-01-14,2024-02-07
20240701001,(주) 비에이에너지,사단법인 한국전기차리빌딩협회,중고배터리,아이오닉,8,"₩14,941,911",일시,"₩119,535,288","₩17,435,689",2024-07-01,2024-08-07
20250110001,아이에스동서,에너지머티리얼즈 주식회사,중고배터리,피스,7,"₩1,141,534",일시,"₩7,990,738","₩615,717",2025-01-10,2025-01-24
20240319002,주식회사디아이씨,㈜ 엔에이치리사이텍컴퍼니,중고배터리,볼트,17,"₩7,497,100",분할,"₩127,450,700","₩15,977,014",2024-03-19,2024-04-22
20240217001,(주) 아이윈,주식회사 시너지,중고배터리,봉고3,4,"₩2,449,355",일시,"₩9,797,420","₩1,038,849",2024-02-17,2024-03-01
20240103001,주식회사디아이씨,(주) 포엔,중고배터리,쏘울,14,"₩11,771,049",일시,"₩164,794,686","₩15,443,722",2024-01-03,2024-02-17
20240428001,성일하이텍(주),우성연합주식회사,중고배터리,포터,14,"₩14,460,951",일시,"₩202,453,314","₩27,598,331",2024-04-28,2024-06-10
20241027001,(주) 솔라라이트,(주)엠텍정보기술,중고배터리,쏘울,6,"₩10,011,492",일시,"₩60,068,952","₩8,797,330",2024-10-27,2024-11-21
20250622001,(주) 비에이에너지,주식회사 레플러스,중고배터리,CEVO,3,"₩1,794,024",일시,"₩5,382,072","₩381,180",2025-06-22,2025-07-23
20240403001,㈜ 어스앤배터리,부경테크,중고배터리,봉고3,14,"₩4,522,079",일시,"₩63,309,106","₩8,833,858",2024-04-03,2024-05-10
20241222001,(주) 아이윈,태형산업,중고배터리,SM3,16,"₩4,556,671",일시,"₩72,906,736","₩5,241,892",2024-12-22,2025-01-05
20240509016,㈜ 에코비트프리텍,주식회사 시너지,중고배터리,쏘울,17,"₩491,531",선급+잔금,"₩8,356,027","₩944,655",2024-05-09,2024-06-11
20240522001,성일하이텍(주),원광전력(주),중고배터리,D2,18,"₩4,808,010",분할,"₩86,544,180","₩10,354,994",2024-05-22,2024-05-31
20240613002,(주) 아이윈,에너지머티리얼즈 주식회사,중고배터리,봉고3,5,"₩2,584,917",일시,"₩12,924,585","₩1,449,204",2024-06-13,2024-07-22
