제작사,제원관리번호,차명,연식,제작일자,셀 간 균형,평균전압_OCV_meas,SOC_calc,사용연수(t),캘린더 열화(△Q_cal),사이클 열화(△Q_cyc),SoH_pred(%),취득원가,연간감가비,조정연간감가비,중고거래가격
기아 주식회사,A0110005500621215,쏘울 EV,2016,2015-07-28,우수,4,92.26804226,9.972222222,0.063157651,0.121481533,55.1464,"₩25,700,000 ","₩12,764,444 ","₩23,146,469 ","₩2,553,531 "
기아 주식회사,A0110005500781217,쏘울 EV,2018,2017-12-01,정상,3.64,79.78264461,7.630555556,0.05524692,0.105331598,57.5684,"₩25,700,000 ","₩9,767,111 ","₩16,966,098 ","₩8,733,902 "
기아 주식회사,A0110005500791217,쏘울 EV,2018,2017-11-21,정상,4,92.26804226,7.658333333,0.055347388,0.037982774,50.1899,"₩25,700,000 ","₩9,802,667 ","₩19,531,154 ","₩6,168,846 "
기아 주식회사,A0110005500621215,쏘울 EV,2016,2015-07-28,정상,3.999375,92.25044371,9.972222222,0.063157651,0.096127186,68.2457,"₩25,700,000 ","₩12,764,444 ","₩18,703,661 ","₩6,996,339 "
기아 주식회사,A0110005500781217,쏘울 EV,2018,2017-07-26,우수,3.999166667,92.24457753,7.977777778,0.05648992,0.061195055,68.5196,"₩25,700,000 ","₩10,211,556 ","₩14,903,116 ","₩10,796,884 "
기아 주식회사,A0110005500791217,쏘울 EV,2018,2018-05-30,정상,3.99875,92.23284517,7.133333333,0.053416602,0.072505213,71.2337,"₩25,700,000 ","₩9,130,667 ","₩12,817,903 ","₩12,882,097 "
기아 주식회사,A0110005500791217,쏘울 EV,2018,2018-05-29,경고,3.639166667,79.74384606,7.136111111,0.053427001,0.076664457,52.9895,"₩25,700,000 ","₩9,134,222 ","₩17,237,797 ","₩8,462,203 "
기아 주식회사,A0110005500791217,쏘울 EV,2018,2017-09-05,우수,3.639791667,79.77294497,7.869444444,0.05610506,0.020049252,86.2731,"₩25,700,000 ","₩10,072,889 ","₩11,675,585 ","₩14,024,415 "
기아 주식회사,A0110005500701216,쏘울 EV,2017,2017-01-25,심각,3.946041667,90.71418322,8.480555556,0.058242787,0.039065049,70.6901,"₩25,700,000 ","₩10,855,111 ","₩15,355,914 ","₩10,344,086 "
기아 주식회사,A0110005500701216,쏘울 EV,2017,2017-01-24,우수,3.819375,86.79956351,8.483333333,0.058252325,0.078421027,99.4945,"₩25,700,000 ","₩10,858,667 ","₩10,913,836 ","₩14,786,164 "
기아 주식회사,A0110005500701216,쏘울 EV,2017,2017-02-23,우수,3.820625,86.84165875,8.402777778,0.05797509,0.027234784,69.8053,"₩25,700,000 ","₩10,755,556 ","₩15,407,935 ","₩10,292,065 "
기아 주식회사,A0110005500621215,쏘울 EV,2016,2015-09-21,우수,3.817916667,86.75045239,9.825,0.062689712,0.1357786,77.5747,"₩25,700,000 ","₩12,576,000 ","₩16,211,471 ","₩9,488,529 "
기아 주식회사,A0110005500131214,쏘울 EV,2015,2014-10-28,우수,3.819583333,86.80657938,10.72222222,0.065489609,0.079055023,53.2046,"₩25,700,000 ","₩13,724,444 ","₩25,795,597 ","(₩95,597)"
기아 주식회사,A0110005500781217,쏘울 EV,2018,2018-08-21,우수,3.819791667,86.81359526,6.908333333,0.052567417,0.104374712,52.5654,"₩25,700,000 ","₩8,842,667 ","₩16,822,219 ","₩8,877,781 "
기아 주식회사,A0110005500621215,쏘울 EV,2016,2015-08-26,우수,3.82,86.82061113,9.894444444,0.062910872,0.150654921,56.6233,"₩25,700,000 ","₩12,664,889 ","₩22,366,921 ","₩3,333,079 "
기아 주식회사,A0110005500621215,쏘울 EV,2016,2015-07-29,경고,3.821666667,86.87673813,9.969444444,0.063148854,0.114751031,78.643,"₩25,700,000 ","₩12,760,889 ","₩16,226,351 ","₩9,473,649 "
기아 주식회사,A0110005500791217,쏘울 EV,2018,2017-09-07,경고,3.960208333,91.12496259,7.863888889,0.056085253,0.02549677,93.4902,"₩25,700,000 ","₩10,065,778 ","₩10,766,666 ","₩14,933,334 "
기아 주식회사,A0110005500131214,쏘울 EV,2015,2015-02-02,심각,3.96,91.11892172,10.46111111,0.064687282,0.114516031,67.9115,"₩25,700,000 ","₩13,390,222 ","₩19,717,165 ","₩5,982,835 "
기아 주식회사,A0110005500701216,쏘울 EV,2017,2017-01-24,심각,3.96,91.11892172,8.483333333,0.058252325,0.086894348,91.786,"₩25,700,000 ","₩10,858,667 ","₩11,830,417 ","₩13,869,583 "
기아 주식회사,A0110005500701216,쏘울 EV,2017,2017-01-24,심각,3.96,91.11892172,8.483333333,0.058252325,0.070123108,59.396,"₩25,700,000 ","₩10,858,667 ","₩18,281,815 ","₩7,418,185 "
기아 주식회사,A0110005500131214,쏘울 EV,2015,2015-03-16,경고,3.96,91.11892172,10.33888889,0.064308285,0.146895309,66.5621,"₩25,700,000 ","₩13,233,778 ","₩19,881,851 ","₩5,818,149 "
기아 주식회사,A0110005500791217,쏘울 EV,2018,2018-04-28,우수,3.96,91.11892172,7.222222222,0.053748385,0.083209461,65.7457,"₩25,700,000 ","₩9,244,444 ","₩14,060,911 ","₩11,639,089 "
기아 주식회사,A0110005500621215,쏘울 EV,2016,2015-07-17,정상,3.96,91.11892172,10.00277778,0.063254337,0.146464468,75.7034,"₩25,700,000 ","₩12,803,556 ","₩16,912,788 ","₩8,787,212 "
기아 주식회사,A0110005500791217,쏘울 EV,2018,2018-07-02,경고,3.96,91.11892172,7.044444444,0.053082745,0.073722834,61.9416,"₩25,700,000 ","₩9,016,889 ","₩14,557,081 ","₩11,142,919 "
기아 주식회사,A0110005500781217,쏘울 EV,2018,2017-09-05,경고,3.96,91.11892172,7.869444444,0.05610506,0.054605061,58.7065,"₩25,700,000 ","₩10,072,889 ","₩17,158,047 ","₩8,541,953 "
기아 주식회사,A0110005500791217,쏘울 EV,2018,2017-09-01,경고,3.96,91.11892172,7.880555556,0.056144654,0.114406364,92.7496,"₩25,700,000 ","₩10,087,111 ","₩10,875,638 ","₩14,824,362 "
기아 주식회사,A0110005500781217,쏘울 EV,2018,2017-07-14,심각,3.96,91.11892172,8.011111111,0.056607813,0.128396102,55.1551,"₩25,700,000 ","₩10,254,222 ","₩18,591,612 ","₩7,108,388 "
기아 주식회사,A0110005500781217,쏘울 EV,2018,2017-08-29,심각,3.96,91.11892172,7.886111111,0.056164441,0.06329951,97.0469,"₩25,700,000 ","₩10,094,222 ","₩10,401,386 ","₩15,298,614 "
기아 주식회사,A0110005500781217,쏘울 EV,2018,2017-10-12,우수,3.96,91.11892172,7.766666667,0.05573748,0.112368039,68.8393,"₩25,700,000 ","₩9,941,333 ","₩14,441,363 ","₩11,258,637 "
기아 주식회사,A0110005500781217,쏘울 EV,2018,2017-09-28,정상,3.96,91.11892172,7.805555556,0.055876849,0.065007946,55.2085,"₩25,700,000 ","₩9,991,111 ","₩18,097,052 ","₩7,602,948 "
기아 주식회사,A0110005500791217,쏘울 EV,2018,2017-11-29,정상,3.96,91.11892172,7.636111111,0.055267029,0.053760972,78.518,"₩25,700,000 ","₩9,774,222 ","₩12,448,384 ","₩13,251,616 "
기아 주식회사,A0110005500791217,쏘울 EV,2018,2017-07-15,우수,3.958541667,91.07663561,8.008333333,0.056597998,0.059270235,85.1776,"₩25,700,000 ","₩10,250,667 ","₩12,034,463 ","₩13,665,537 "
기아 주식회사,A0110005500621215,쏘울 EV,2016,2015-07-16,우수,4.061458333,93.97294059,10.00555556,0.063263119,0.113610825,82.4442,"₩25,700,000 ","₩12,807,111 ","₩15,534,278 ","₩10,165,722 "
기아 주식회사,A0110005500791217,쏘울 EV,2018,2017-11-27,심각,4.074791667,94.34287855,7.641666667,0.055287129,0.062751008,73.0679,"₩25,700,000 ","₩9,781,333 ","₩13,386,635 ","₩12,313,365 "
기아 주식회사,A0110005500621215,쏘울 EV,2016,2015-08-11,우수,4.064166667,94.04705761,9.936111111,0.063043195,0.127381679,72.6794,"₩25,700,000 ","₩12,718,222 ","₩17,499,074 ","₩8,200,926 "
기아 주식회사,A0110005500781217,쏘울 EV,2018,2017-10-16,심각,4.074791667,94.34287855,7.755555556,0.055697596,0.137862753,73.3168,"₩25,700,000 ","₩9,927,111 ","₩13,540,022 ","₩12,159,978 "
기아 주식회사,A0110005500131214,쏘울 EV,2015,2015-01-06,경고,3.822708333,86.9118175,10.53333333,0.064910194,0.087466342,82.1999,"₩25,700,000 ","₩13,482,667 ","₩16,402,291 ","₩9,297,709 "
기아 주식회사,A0110005500701216,쏘울 EV,2017,2017-03-17,정상,3.822083333,86.89076987,8.336111111,0.057744649,0.055738731,71.8831,"₩25,700,000 ","₩10,670,222 ","₩14,843,854 ","₩10,856,146 "
기아 주식회사,A0110005500621215,쏘울 EV,2016,2015-08-17,경고,3.660208333,80.64025335,9.919444444,0.062990299,0.111727876,62.157,"₩25,700,000 ","₩12,696,889 ","₩20,427,126 ","₩5,272,874 "
기아 주식회사,A0110005500781217,쏘울 EV,2018,2017-05-23,경고,3.66,80.63188717,8.152777778,0.057106139,0.13578594,75.0434,"₩25,700,000 ","₩10,435,556 ","₩13,906,027 ","₩11,793,973 "
기아 주식회사,A0110005500781217,쏘울 EV,2018,2017-05-18,정상,3.66,80.63188717,8.166666667,0.057154761,0.060455382,80.6489,"₩25,700,000 ","₩10,453,333 ","₩12,961,532 ","₩12,738,468 "
기아 주식회사,A0110005500781217,쏘울 EV,2018,2017-06-20,정상,3.66,80.63188717,8.077777778,0.056842863,0.144638772,66.4228,"₩25,700,000 ","₩10,339,556 ","₩15,566,275 ","₩10,133,725 "
기아 주식회사,A0110005500781217,쏘울 EV,2018,2017-08-11,우수,3.66,80.63188717,7.936111111,0.056342208,0.107529181,61.9584,"₩25,700,000 ","₩10,158,222 ","₩16,395,230 ","₩9,304,770 "
기아 주식회사,A0110005500621215,쏘울 EV,2016,2015-09-17,정상,3.66,80.63188717,9.836111111,0.06272515,0.152962924,98.344,"₩25,700,000 ","₩12,590,222 ","₩12,802,227 ","₩12,897,773 "
기아 주식회사,A0110005500621215,쏘울 EV,2016,2015-07-30,우수,3.829583333,87.14334136,9.966666667,0.063140056,0.061767638,58.6648,"₩25,700,000 ","₩12,757,333 ","₩21,746,146 ","₩3,953,854 "
기아 주식회사,A0110005500621215,쏘울 EV,2016,2015-08-26,정상,3.839583333,87.47360689,9.894444444,0.062910872,0.146487728,62.9691,"₩25,700,000 ","₩12,664,889 ","₩20,112,863 ","₩5,587,137 "
기아 주식회사,A0110005500701216,쏘울 EV,2017,2016-09-28,정상,3.837708333,87.41188711,8.805555556,0.059348313,0.079947137,74.2747,"₩25,700,000 ","₩11,271,111 ","₩15,174,900 ","₩10,525,100 "
기아 주식회사,A0110005500621215,쏘울 EV,2016,2015-11-13,경고,3.840416667,87.5010379,9.680555556,0.062227182,0.039823636,60.1334,"₩25,700,000 ","₩12,391,111 ","₩20,606,038 ","₩5,093,962 "
기아 주식회사,A0110005500781217,쏘울 EV,2018,2017-08-24,정상,3.840416667,87.5010379,7.9,0.056213877,0.08495054,78.5511,"₩25,700,000 ","₩10,112,000 ","₩12,873,149 ","₩12,826,851 "
기아 주식회사,A0110005500131214,쏘울 EV,2015,2015-01-06,경고,3.84,87.48732239,10.53333333,0.064910194,0.07071438,59.7925,"₩25,700,000 ","₩13,482,667 ","₩22,549,093 ","₩3,150,907 "
기아 주식회사,A0110005500131214,쏘울 EV,2015,2015-02-02,우수,3.84,87.48732239,10.46111111,0.064687282,0.127383211,87.5357,"₩25,700,000 ","₩13,390,222 ","₩15,296,870 ","₩10,403,130 "
기아 주식회사,A0110005500781217,쏘울 EV,2018,2017-07-26,정상,3.84,87.48732239,7.977777778,0.05648992,0.093326628,76.3954,"₩25,700,000 ","₩10,211,556 ","₩13,366,715 ","₩12,333,285 "
기아 주식회사,A0110005500781217,쏘울 EV,2018,2017-05-23,심각,3.852291667,87.89192985,8.152777778,0.057106139,0.098672921,86.5765,"₩25,700,000 ","₩10,435,556 ","₩12,053,566 ","₩13,646,434 "
기아 주식회사,A0110005500701216,쏘울 EV,2017,2017-03-11,정상,3.976875,91.60823244,8.352777778,0.057802345,0.0400957,78.3392,"₩25,700,000 ","₩10,691,556 ","₩13,647,772 ","₩12,052,228 "
기아 주식회사,A0110005500791217,쏘울 EV,2018,2017-08-31,경고,3.975416667,91.56594633,7.883333333,0.056154549,0.067594679,65.6616,"₩25,700,000 ","₩10,090,667 ","₩15,367,683 ","₩10,332,317 "
기아 주식회사,A0110005500701216,쏘울 EV,2017,2017-03-16,정상,4.080208333,94.50151597,8.338888889,0.057754269,0.043749663,99.5702,"₩25,700,000 ","₩10,673,778 ","₩10,719,852 ","₩14,980,148 "
기아 주식회사,A0110005500791217,쏘울 EV,2018,2018-05-02,정상,4.08,94.49541453,7.211111111,0.053707024,0.090422046,60.757,"₩25,700,000 ","₩9,230,222 ","₩15,192,031 ","₩10,507,969 "
기아 주식회사,A0110005500701216,쏘울 EV,2017,2017-01-24,경고,4.08,94.49541453,8.483333333,0.058252325,0.10404432,59.8724,"₩25,700,000 ","₩10,858,667 ","₩18,136,348 ","₩7,563,652 "
기아 주식회사,A0110005500781217,쏘울 EV,2018,2017-06-15,경고,4.08,94.49541453,8.091666667,0.05689171,0.157002285,80.5976,"₩25,700,000 ","₩10,357,333 ","₩12,850,672 ","₩12,849,328 "
기아 주식회사,A0110005500781217,쏘울 EV,2018,2017-08-09,우수,4.08,94.49541453,7.941666667,0.056361926,0.0639694,64.6722,"₩25,700,000 ","₩10,165,333 ","₩15,718,243 ","₩9,981,757 "
기아 주식회사,A0110005500781217,쏘울 EV,2018,2017-05-25,정상,4.08,94.49541453,8.147222222,0.057086679,0.051964947,68.1551,"₩25,700,000 ","₩10,428,444 ","₩15,301,048 ","₩10,398,952 "
기아 주식회사,A0110005500781217,쏘울 EV,2018,2017-10-17,경고,4.08,94.49541453,7.752777778,0.055687621,0.03468185,61.4366,"₩25,700,000 ","₩9,923,556 ","₩16,152,514 ","₩9,547,486 "
기아 주식회사,A0110005500781217,쏘울 EV,2018,2017-10-23,심각,4.08,94.49541453,7.736111111,0.055627731,0.119464586,97.7398,"₩25,700,000 ","₩9,902,222 ","₩10,131,208 ","₩15,568,792 "
기아 주식회사,A0110005500131214,쏘울 EV,2015,2015-02-17,경고,4.079791667,94.48931309,10.41944444,0.064558328,0.127207996,87.7227,"₩25,700,000 ","₩13,336,889 ","₩15,203,464 ","₩10,496,536 "
기아 주식회사,A0110005500621215,쏘울 EV,2016,2015-10-15,심각,3.672291667,81.12549191,9.758333333,0.062476662,0.100490598,73.2666,"₩25,700,000 ","₩12,490,667 ","₩17,048,241 ","₩8,651,759 "
기아 주식회사,A0110005500131214,쏘울 EV,2015,2015-03-26,정상,3.667291667,80.92470354,10.31111111,0.064221838,0.116432687,85.6352,"₩25,700,000 ","₩13,198,222 ","₩15,412,146 ","₩10,287,854 "
기아 주식회사,A0110005500781217,쏘울 EV,2018,2017-10-27,우수,3.678958333,81.39735301,7.725,0.055587768,0.093703711,73.1274,"₩25,700,000 ","₩9,888,000 ","₩13,521,607 ","₩12,178,393 "
기아 주식회사,A0110005500781217,쏘울 EV,2018,2017-05-23,심각,3.98,91.69884554,8.152777778,0.057106139,0.045636255,87.5317,"₩25,700,000 ","₩10,435,556 ","₩11,922,030 ","₩13,777,970 "
기아 주식회사,A0110005500781217,쏘울 EV,2018,2017-06-13,경고,3.98,91.69884554,8.097222222,0.056911237,0.087628937,97.5345,"₩25,700,000 ","₩10,364,444 ","₩10,626,439 ","₩15,073,561 "
기아 주식회사,A0110005500791217,쏘울 EV,2018,2018-06-22,경고,3.98,91.69884554,7.072222222,0.0531873,0.057950032,80.3346,"₩25,700,000 ","₩9,052,444 ","₩11,268,425 ","₩14,431,575 "
기아 주식회사,A0110005500621215,쏘울 EV,2016,2015-07-10,경고,3.98,91.69884554,10.02222222,0.063315787,0.151481605,80.0497,"₩25,700,000 ","₩12,828,444 ","₩16,025,600 ","₩9,674,400 "
기아 주식회사,A0110005500781217,쏘울 EV,2018,2017-09-28,정상,3.98,91.69884554,7.805555556,0.055876849,0.157385734,52.2843,"₩25,700,000 ","₩9,991,111 ","₩19,109,199 ","₩6,590,801 "
기아 주식회사,A0110005500791217,쏘울 EV,2018,2017-07-03,경고,3.98,91.69884554,8.041666667,0.056715665,0.050867404,95.8956,"₩25,700,000 ","₩10,293,333 ","₩10,733,895 ","₩14,966,105 "
기아 주식회사,A0110005500131214,쏘울 EV,2015,2015-04-30,우수,3.979791667,91.69280467,10.21666667,0.063927042,0.137719811,80.5543,"₩25,700,000 ","₩13,077,333 ","₩16,234,184 ","₩9,465,816 "
기아 주식회사,A0110005500621215,쏘울 EV,2016,2015-08-25,정상,3.8425,87.56961544,9.897222222,0.062919702,0.139684248,91.6712,"₩25,700,000 ","₩12,668,444 ","₩13,819,438 ","₩11,880,562 "
기아 주식회사,A0110005500621215,쏘울 EV,2016,2015-08-19,심각,3.850833333,87.84392558,9.913888889,0.062972657,0.102399459,57.1356,"₩25,700,000 ","₩12,689,778 ","₩22,209,932 ","₩3,490,068 "
기아 주식회사,A0110005500791217,쏘울 EV,2018,2018-07-06,경고,3.685,81.65040895,7.033333333,0.053040865,0.078550777,72.9585,"₩25,700,000 ","₩9,002,667 ","₩12,339,435 ","₩13,360,565 "
기아 주식회사,A0110005500781217,쏘울 EV,2018,2017-07-27,경고,3.68,81.44098335,7.975,0.056480085,0.084686712,98.5268,"₩25,700,000 ","₩10,208,000 ","₩10,360,633 ","₩15,339,367 "
기아 주식회사,A0110005500621215,쏘울 EV,2016,2015-07-30,경고,3.679375,81.41480515,9.966666667,0.063140056,0.097873491,80.8442,"₩25,700,000 ","₩12,757,333 ","₩15,780,147 ","₩9,919,853 "
기아 주식회사,A0110005500701216,쏘울 EV,2017,2017-01-24,우수,3.86,88.14566673,8.483333333,0.058252325,0.068257787,79.2493,"₩25,700,000 ","₩10,858,667 ","₩13,701,909 ","₩11,998,091 "
기아 주식회사,A0110005500781217,쏘울 EV,2018,2017-06-02,심각,3.86,88.14566673,8.127777778,0.057018516,0.0790873,81.1062,"₩25,700,000 ","₩10,403,556 ","₩12,827,078 ","₩12,872,922 "
기아 주식회사,A0110005500781217,쏘울 EV,2018,2017-09-28,우수,3.860208333,88.15252449,7.805555556,0.055876849,0.152083544,96.4833,"₩25,700,000 ","₩9,991,111 ","₩10,355,275 ","₩15,344,725 "
기아 주식회사,A0110005500781217,쏘울 EV,2018,2017-07-21,경고,3.86,88.14566673,7.991666667,0.056539072,0.079381601,97.2565,"₩25,700,000 ","₩10,229,333 ","₩10,517,892 ","₩15,182,108 "
기아 주식회사,A0110005500621215,쏘울 EV,2016,2015-11-17,심각,3.865,88.31025282,9.669444444,0.062191461,0.021031667,92.5304,"₩25,700,000 ","₩12,376,889 ","₩13,376,024 ","₩12,323,976 "
기아 주식회사,A0110005500621215,쏘울 EV,2016,2015-08-19,우수,3.981666667,91.74717253,9.913888889,0.062972657,0.123846158,78.8946,"₩25,700,000 ","₩12,689,778 ","₩16,084,469 ","₩9,615,531 "
기아 주식회사,A0110005500131214,쏘울 EV,2015,2014-10-30,정상,3.985625,91.86194911,10.71666667,0.065472641,0.070885837,65.2583,"₩25,700,000 ","₩13,717,333 ","₩21,020,059 ","₩4,679,941 "
기아 주식회사,A0110005500131214,쏘울 EV,2015,2015-03-26,우수,3.926458333,90.14634116,10.31111111,0.064221838,0.151649854,57.6787,"₩25,700,000 ","₩13,198,222 ","₩22,882,316 ","₩2,817,684 "
기아 주식회사,A0110005500131214,쏘울 EV,2015,2015-02-11,정상,3.682083333,81.52824401,10.43611111,0.064609941,0.137930071,80.2436,"₩25,700,000 ","₩13,358,222 ","₩16,647,087 ","₩9,052,913 "
기아 주식회사,A0110005500701216,쏘울 EV,2017,2017-03-30,정상,3.68375,81.59805255,8.3,0.057619441,0.095239245,55.0077,"₩25,700,000 ","₩10,624,000 ","₩19,313,660 ","₩6,386,340 "
기아 주식회사,A0110005500131214,쏘울 EV,2015,2015-06-11,정상,4.090416667,94.80048647,10.10277778,0.063569734,0.093859019,66.7405,"₩25,700,000 ","₩12,931,556 ","₩19,375,875 ","₩6,324,125 "
기아 주식회사,A0110005500701216,쏘울 EV,2017,2017-03-25,우수,4.084791667,94.63574762,8.313888889,0.05766763,0.032436663,65.3979,"₩25,700,000 ","₩10,641,778 ","₩16,272,354 ","₩9,427,646 "
기아 주식회사,A0110005500131214,쏘울 EV,2015,2015-02-11,정상,3.867291667,88.38446079,10.43611111,0.064609941,0.124892083,91.6624,"₩25,700,000 ","₩13,358,222 ","₩14,573,284 ","₩11,126,716 "
기아 주식회사,A0110005500131214,쏘울 EV,2015,2015-02-02,우수,3.866666667,88.36511484,10.46111111,0.064687282,0.122912002,60.0438,"₩25,700,000 ","₩13,390,222 ","₩22,300,757 ","₩3,399,243 "
기아 주식회사,A0110005500781217,쏘울 EV,2018,2017-06-15,우수,3.602916667,78.15594396,8.091666667,0.05689171,0.094183484,77.4676,"₩25,700,000 ","₩10,357,333 ","₩13,369,891 ","₩12,330,109 "
기아 주식회사,A0110005500131214,쏘울 EV,2015,2014-10-30,심각,3.871666667,88.51656442,10.71666667,0.065472641,0.129813033,76.1075,"₩25,700,000 ","₩13,717,333 ","₩18,023,629 ","₩7,676,371 "
기아 주식회사,A0110005500781217,쏘울 EV,2018,2017-05-24,정상,3.9,89.37209269,8.15,0.05709641,0.061124272,61.0367,"₩25,700,000 ","₩10,432,000 ","₩17,091,357 ","₩8,608,643 "
기아 주식회사,A0110005500791217,쏘울 EV,2018,2018-06-26,심각,3.9,89.37209269,7.061111111,0.053145503,0.075569039,84.3534,"₩25,700,000 ","₩9,038,222 ","₩10,714,710 ","₩14,985,290 "
기아 주식회사,A0110005500781217,쏘울 EV,2018,2017-06-13,심각,3.9,89.37209269,8.097222222,0.056911237,0.088912802,94.476,"₩25,700,000 ","₩10,364,444 ","₩10,970,452 ","₩14,729,548 "
기아 주식회사,A0110005500781217,쏘울 EV,2018,2017-07-25,우수,3.9,89.37209269,7.980555556,0.056499754,0.035900142,96.5552,"₩25,700,000 ","₩10,215,111 ","₩10,579,556 ","₩15,120,444 "
